source,direction,mcs_table,mcs_index,prb_count,sinr_db,tbler,tbs_bits,code_block_size_bits,code_block_count
ns-3-5g-lena,PDSCH,Table 1,20,10,13.6952,0.8509934,3968,4224,1
ns-3-5g-lena,PDSCH,Table 1,20,10,14.04,0.23233939999999997,3968,4224,1
ns-3-5g-lena,PDSCH,Table 1,20,10,14.7196,9.999999999998899e-05,3968,4224,1
ns-3-5g-lena,PDSCH,Table 1,20,10,15.7441,0.0,3968,4224,1
ns-3-5g-lena,PDSCH,Table 1,20,100,13.19,0.9999999999999737,39936,8448,5
ns-3-5g-lena,PDSCH,Table 1,20,100,13.67,0.9997294548939049,39936,8448,5
ns-3-5g-lena,PDSCH,Table 1,20,100,13.9072,0.9284201612109813,39936,8448,5
ns-3-5g-lena,PDSCH,Table 1,20,100,14.15,0.35088711461995825,39936,8448,5
ns-3-5g-lena,PDSCH,Table 1,20,100,14.6226,0.0009996000799918914,39936,8448,5
ns-3-5g-lena,PDSCH,Table 1,20,100,15.3379,0.0,39936,8448,5
ns-3-5g-lena,PDSCH,Table 1,20,200,13.19,1.0,79896,8448,10
ns-3-5g-lena,PDSCH,Table 1,20,200,13.67,0.9999999268053456,79896,8448,10
ns-3-5g-lena,PDSCH,Table 1,20,200,13.9072,0.9948763266789381,79896,8448,10
ns-3-5g-lena,PDSCH,Table 1,20,200,14.15,0.5786524620335969,79896,8448,10
ns-3-5g-lena,PDSCH,Table 1,20,200,14.6226,0.001998200959663854,79896,8448,10
ns-3-5g-lena,PDSCH,Table 1,20,200,15.3379,0.0,79896,8448,10
ns-3-5g-lena,PDSCH,Table 1,21,10,14.12,0.9990385,4352,4576,1
ns-3-5g-lena,PDSCH,Table 1,21,10,14.54,0.8176752,4352,4576,1
ns-3-5g-lena,PDSCH,Table 1,21,10,14.7561,0.40375399999999995,4352,4576,1
ns-3-5g-lena,PDSCH,Table 1,21,10,14.97,0.09073397999999999,4352,4576,1
ns-3-5g-lena,PDSCH,Table 1,21,10,15.3907,0.00029999999999996696,4352,4576,1
ns-3-5g-lena,PDSCH,Table 1,21,10,16.0252,9.999999999998899e-05,4352,4576,1
ns-3-5g-lena,PDSCH,Table 1,21,10,16.6598,0.0,4352,4576,1
ns-3-5g-lena,PDSCH,Table 1,21,100,14.02,1.0,43032,7744,6
ns-3-5g-lena,PDSCH,Table 1,21,100,14.46,0.9999999999992096,43032,7744,6
ns-3-5g-lena,PDSCH,Table 1,21,100,14.6712,0.999874342493675,43032,7744,6
ns-3-5g-lena,PDSCH,Table 1,21,100,14.89,0.8167535759045357,43032,7744,6
ns-3-5g-lena,PDSCH,Table 1,21,100,15.327,0.0,43032,7744,6
ns-3-5g-lena,PDSCH,Table 1,21,200,13.81,1.0,86040,8448,11
ns-3-5g-lena,PDSCH,Table 1,21,200,14.42,1.0,86040,8448,11
ns-3-5g-lena,PDSCH,Table 1,21,200,14.7246,0.9999999971943356,86040,8448,11
ns-3-5g-lena,PDSCH,Table 1,21,200,15.03,0.988564516336871,86040,8448,11
ns-3-5g-lena,PDSCH,Table 1,21,200,15.6412,0.0,86040,8448,11
ns-3-5g-lena,PDSCH,Table 1,22,10,14.94,1.0,4608,4928,1
ns-3-5g-lena,PDSCH,Table 1,22,10,15.4559,0.8417208,4608,4928,1
ns-3-5g-lena,PDSCH,Table 1,22,10,15.9719,0.028699999999999948,4608,4928,1
ns-3-5g-lena,PDSCH,Table 1,22,10,16.4879,0.0,4608,4928,1
ns-3-5g-lena,PDSCH,Table 1,22,100,15.32,0.9999999973010867,47112,8448,6
ns-3-5g-lena,PDSCH,Table 1,22,100,15.5861,0.9994957684265504,47112,8448,6
ns-3-5g-lena,PDSCH,Table 1,22,100,15.8511,0.7893532096428717,47112,8448,6
ns-3-5g-lena,PDSCH,Table 1,22,100,16.1161,0.11956732720384,47112,8448,6
ns-3-5g-lena,PDSCH,Table 1,22,100,16.381,0.0035946043180566933,47112,8448,6
ns-3-5g-lena,PDSCH,Table 1,22,100,16.646,0.0,47112,8448,6
ns-3-5g-lena,PDSCH,Table 1,22,200,15.32,1.0,94248,8448,12
ns-3-5g-lena,PDSCH,Table 1,22,200,15.5861,0.9999997457505203,94248,8448,12
ns-3-5g-lena,PDSCH,Table 1,22,200,15.8511,0.9556279297122401,94248,8448,12
ns-3-5g-lena,PDSCH,Table 1,22,200,16.1161,0.2248383086730098,94248,8448,12
ns-3-5g-lena,PDSCH,Table 1,22,200,16.381,0.007176287455910035,94248,8448,12
ns-3-5g-lena,PDSCH,Table 1,22,200,16.646,0.0,94248,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,10,16.23,0.9568015,4992,5280,1
ns-3-5g-lena,PDSCH,Table 1,23,10,16.64,0.3684402,4992,5280,1
ns-3-5g-lena,PDSCH,Table 1,23,10,17.0524,0.00649999999999995,4992,5280,1
ns-3-5g-lena,PDSCH,Table 1,23,10,17.4666,0.0,4992,5280,1
ns-3-5g-lena,PDSCH,Table 1,23,100,15.8,0.9999999999809234,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,16.175,0.9999999620453709,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,16.55,0.9999908557031932,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,16.925,0.9991041516260653,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,17.3,0.980362943544714,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,17.68,0.8690435683452322,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,18.05,0.5835653414527351,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,18.43,0.2635142036409702,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,18.8,0.07663194636552462,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,19.18,0.01904705378914806,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,19.55,0.00419265685639969,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,19.93,0.0023976012796157464,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,20.3,0.0005998500199984047,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,100,20.68,0.0,50184,8448,6
ns-3-5g-lena,PDSCH,Table 1,23,200,15.8,1.0,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,16.175,0.9999999999999986,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,16.55,0.9999999999163819,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,16.925,0.9999991974556909,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,17.3,0.999614386013772,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,17.68,0.9828504130082502,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,18.05,0.8265821751606229,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,18.43,0.4575886717614056,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,18.8,0.14739143752728068,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,19.18,0.03773131732024948,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,19.55,0.008367735341283877,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,19.93,0.004789454067335552,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,20.3,0.0011993402199503844,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,23,200,20.68,0.0,100392,8448,12
ns-3-5g-lena,PDSCH,Table 1,24,10,17.22,0.9894231,5376,5632,1
ns-3-5g-lena,PDSCH,Table 1,24,10,17.67,0.5080321,5376,5632,1
ns-3-5g-lena,PDSCH,Table 1,24,10,17.9,0.12388719999999998,5376,5632,1
ns-3-5g-lena,PDSCH,Table 1,24,10,18.12,0.010399999999999965,5376,5632,1
ns-3-5g-lena,PDSCH,Table 1,24,10,18.575,0.0,5376,5632,1
ns-3-5g-lena,PDSCH,Table 1,24,100,17.3,0.9999999996391524,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,17.6938,0.9999997553065931,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,18.0875,0.9999535418183713,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,18.4812,0.9951622441335134,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,18.875,0.9388426495789013,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,19.27,0.7011007739365221,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,19.66,0.36729153982073803,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,20.06,0.12065116136340015,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,20.45,0.026982658086879052,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,20.84,0.005586577905671075,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,21.24,0.0006997900349964281,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,100,21.63,0.0,54296,8448,7
ns-3-5g-lena,PDSCH,Table 1,24,200,17.3,1.0,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,17.6938,0.9999999999994731,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,18.0875,0.9999999910233245,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,18.4812,0.9999498751545287,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,18.875,0.9944247826829561,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,19.27,0.8938366508115998,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,19.66,0.5726273133528208,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,20.06,0.2124115094606468,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,20.45,0.04953042097813942,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,20.84,0.010350226139557606,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,21.24,0.0012992202859283264,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,24,200,21.63,0.0,108552,8448,13
ns-3-5g-lena,PDSCH,Table 1,25,10,18.26,0.9294643,5760,6336,1
ns-3-5g-lena,PDSCH,Table 1,25,10,18.54,0.49134619999999996,5760,6336,1
ns-3-5g-lena,PDSCH,Table 1,25,10,18.68,0.2075783,5760,6336,1
ns-3-5g-lena,PDSCH,Table 1,25,10,18.82,0.057499999999999996,5760,6336,1
ns-3-5g-lena,PDSCH,Table 1,25,10,19.1,0.0009000000000000119,5760,6336,1
ns-3-5g-lena,PDSCH,Table 1,25,10,19.525,0.0,5760,6336,1
ns-3-5g-lena,PDSCH,Table 1,25,100,17.9596,0.9999999999907857,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,18.3578,0.9999999900254238,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,18.7559,0.9999945393637709,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,19.1541,0.9991249705094116,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,19.5523,0.9787518992011016,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,19.95,0.8491662923666452,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,20.35,0.5538912364646937,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,20.75,0.22185404616202142,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,21.15,0.06595574550003547,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,21.54,0.022186103217022746,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,21.94,0.0006997900349964281,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,22.34,0.0006997900349964281,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,100,22.74,0.0,57376,8448,7
ns-3-5g-lena,PDSCH,Table 1,25,200,17.9596,1.0,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,18.3578,0.9999999999999999,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,18.7559,0.9999999999701814,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,19.1541,0.9999992343233906,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,19.5523,0.9995485182124398,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,19.95,0.9772491926415756,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,20.35,0.8009869710970001,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,20.75,0.39448887452558246,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,21.15,0.1275613306356056,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,21.54,0.04387998325808917,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,21.94,0.0013990903638997354,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,22.34,0.0013990903638997354,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,25,200,22.74,0.0,114776,8448,14
ns-3-5g-lena,PDSCH,Table 1,26,10,18.8,1.0,6144,6336,1
ns-3-5g-lena,PDSCH,Table 1,26,10,19.47,0.535865,6144,6336,1
ns-3-5g-lena,PDSCH,Table 1,26,10,19.8,0.047800000000000065,6144,6336,1
ns-3-5g-lena,PDSCH,Table 1,26,10,20.13,0.0004999999999999449,6144,6336,1
ns-3-5g-lena,PDSCH,Table 1,26,10,20.8,0.0,6144,6336,1
ns-3-5g-lena,PDSCH,Table 1,26,100,19.3,0.9999999996345476,61480,7744,8
ns-3-5g-lena,PDSCH,Table 1,26,100,19.63,0.968918963524369,61480,7744,8
ns-3-5g-lena,PDSCH,Table 1,26,100,19.97,0.08394486208635454,61480,7744,8
ns-3-5g-lena,PDSCH,Table 1,26,100,20.3,0.0,61480,7744,8
ns-3-5g-lena,PDSCH,Table 1,26,200,19.07,1.0,122976,8448,15
ns-3-5g-lena,PDSCH,Table 1,26,200,19.7523,0.9999999996806197,122976,8448,15
ns-3-5g-lena,PDSCH,Table 1,26,200,20.4394,0.999823473574618,122976,8448,15
ns-3-5g-lena,PDSCH,Table 1,26,200,21.1264,0.9241228949508697,122976,8448,15
ns-3-5g-lena,PDSCH,Table 1,26,200,21.8134,0.38984820206205184,122976,8448,15
ns-3-5g-lena,PDSCH,Table 1,26,200,22.5005,0.044067175161094374,122976,8448,15
ns-3-5g-lena,PDSCH,Table 1,26,200,23.19,0.001498950454863368,122976,8448,15
ns-3-5g-lena,PDSCH,Table 1,27,10,20.2,0.9884615,6400,7040,1
ns-3-5g-lena,PDSCH,Table 1,27,10,20.525,0.7005495,6400,7040,1
ns-3-5g-lena,PDSCH,Table 1,27,10,20.85,0.13323589999999996,6400,7040,1
ns-3-5g-lena,PDSCH,Table 1,27,10,21.175,0.0039000000000000146,6400,7040,1
ns-3-5g-lena,PDSCH,Table 1,27,10,21.5,0.0,6400,7040,1
ns-3-5g-lena,PDSCH,Table 1,27,100,20.253,0.9999999999547613,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,20.5588,0.9999999829505201,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,20.8646,0.9999969441865901,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,21.1704,0.9998860600213852,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,21.4762,0.997998179528634,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,21.78,0.9877163616489044,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,22.09,0.929053247040095,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,22.39,0.7945610042208939,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,22.7,0.572850115181332,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,23.01,0.3404801869574259,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,23.31,0.19268221166653,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,23.62,0.08911847442236831,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,23.92,0.04162176211220259,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,24.23,0.011145273395388622,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,100,24.53,0.0023974815114328196,63528,8448,8
ns-3-5g-lena,PDSCH,Table 1,27,200,20.253,1.0,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,20.5588,0.9999999999999997,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,20.8646,0.999999999990662,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,21.1704,0.9999999870176812,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,21.4762,0.9999959927148004,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,21.78,0.9998491122288595,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,22.09,0.9949665582444462,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,22.39,0.9577948190132725,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,22.7,0.8175429758993986,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,23.01,0.565033616204288,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,23.31,0.3482379886403545,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,23.62,0.17029484636136638,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,23.92,0.08151115314308044,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,24.23,0.022166329671719276,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,27,200,24.53,0.004789215105268085,127080,8448,16
ns-3-5g-lena,PDSCH,Table 1,28,10,19.6879,1.0,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,20.7987,0.9961538,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,21.9094,0.9366071,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,23.0202,0.6135266,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,24.131,0.252505,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,25.24,0.0605,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,26.35,0.010299999999999976,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,27.46,0.0011999999999999789,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,28.57,0.00019999999999997797,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,10,29.68,0.0,6656,7040,1
ns-3-5g-lena,PDSCH,Table 1,28,100,19.6879,1.0,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,20.7987,1.0,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,21.9094,0.9999999999834664,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,23.0202,0.9998076569621857,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,24.131,0.9271424390878688,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,25.24,0.4297424289343267,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,26.35,0.08897114543389373,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,27.46,0.010748304891039506,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,28.57,0.0017985606717982883,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,100,29.68,0.0,67584,7744,9
ns-3-5g-lena,PDSCH,Table 1,28,200,19.6879,1.0,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,20.7987,1.0,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,21.9094,1.0,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,23.0202,0.9999999042732457,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,24.131,0.9928986492457275,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,25.24,0.6538651438448947,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,26.35,0.1613887300676654,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,27.46,0.020205330120192433,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,28.57,0.003394565436193653,135296,8448,17
ns-3-5g-lena,PDSCH,Table 1,28,200,29.68,0.0,135296,8448,17
ns-3-5g-lena,PDSCH,Table 2,0,10,-2.16,0.9903846,288,400,1
ns-3-5g-lena,PDSCH,Table 2,0,10,-1.425,0.5223029,288,400,1
ns-3-5g-lena,PDSCH,Table 2,0,10,-0.69,0.00649999999999995,288,400,1
ns-3-5g-lena,PDSCH,Table 2,0,10,0.045,0.0,288,400,1
ns-3-5g-lena,PDSCH,Table 2,0,100,-1.83,1.0,2792,2880,1
ns-3-5g-lena,PDSCH,Table 2,0,100,-1.2975,0.5567686,2792,2880,1
ns-3-5g-lena,PDSCH,Table 2,0,100,-0.765,0.0031999999999999806,2792,2880,1
ns-3-5g-lena,PDSCH,Table 2,0,100,-0.2325,9.999999999998899e-05,2792,2880,1
ns-3-5g-lena,PDSCH,Table 2,0,100,0.3,0.0,2792,2880,1
ns-3-5g-lena,PDSCH,Table 2,0,200,-1.83,1.0,5640,2880,2
ns-3-5g-lena,PDSCH,Table 2,0,200,-1.2975,0.80354592605404,5640,2880,2
ns-3-5g-lena,PDSCH,Table 2,0,200,-0.765,0.006389759999999911,5640,2880,2
ns-3-5g-lena,PDSCH,Table 2,0,200,-0.2325,0.00019998999999992773,5640,2880,2
ns-3-5g-lena,PDSCH,Table 2,0,200,0.3,0.0,5640,2880,2
ns-3-5g-lena,PDSCH,Table 2,1,10,-0.5899,0.9865385,456,600,1
ns-3-5g-lena,PDSCH,Table 2,1,10,-0.15397,0.7434211,456,600,1
ns-3-5g-lena,PDSCH,Table 2,1,10,0.28195,0.20360619999999996,456,600,1
ns-3-5g-lena,PDSCH,Table 2,1,10,0.71787,0.010399999999999965,456,600,1
ns-3-5g-lena,PDSCH,Table 2,1,10,1.1538,0.0,456,600,1
ns-3-5g-lena,PDSCH,Table 2,1,100,-0.47077,0.99984375,4488,2400,2
ns-3-5g-lena,PDSCH,Table 2,1,100,-0.1837,0.96062255859375,4488,2400,2
ns-3-5g-lena,PDSCH,Table 2,1,100,0.10338,0.4453946536451101,4488,2400,2
ns-3-5g-lena,PDSCH,Table 2,1,100,0.39045,0.028395509999999957,4488,2400,2
ns-3-5g-lena,PDSCH,Table 2,1,100,0.67753,0.000399959999999977,4488,2400,2
ns-3-5g-lena,PDSCH,Table 2,1,200,-0.7,1.0,8976,3200,3
ns-3-5g-lena,PDSCH,Table 2,1,200,-0.225,0.9992821450173022,8976,3200,3
ns-3-5g-lena,PDSCH,Table 2,1,200,0.09,0.6517855790402927,8976,3200,3
ns-3-5g-lena,PDSCH,Table 2,1,200,0.25,0.20082124800000012,8976,3200,3
ns-3-5g-lena,PDSCH,Table 2,1,200,0.41,0.024988912703999944,8976,3200,3
ns-3-5g-lena,PDSCH,Table 2,1,200,0.725,0.0008997300269999453,8976,3200,3
ns-3-5g-lena,PDSCH,Table 2,1,200,1.2,0.0005998800079999311,8976,3200,3
ns-3-5g-lena,PDSCH,Table 2,2,10,1.2475,1.0,736,800,1
ns-3-5g-lena,PDSCH,Table 2,2,10,1.73,0.6107143,736,800,1
ns-3-5g-lena,PDSCH,Table 2,2,10,1.965,0.13367130000000005,736,800,1
ns-3-5g-lena,PDSCH,Table 2,2,10,2.2,0.005800000000000027,736,800,1
ns-3-5g-lena,PDSCH,Table 2,2,10,2.6825,0.0,736,800,1
ns-3-5g-lena,PDSCH,Table 2,2,100,1.2,1.0,7168,7744,1
ns-3-5g-lena,PDSCH,Table 2,2,100,1.55,0.9257246,7168,7744,1
ns-3-5g-lena,PDSCH,Table 2,2,100,1.725,0.5852535,7168,7744,1
ns-3-5g-lena,PDSCH,Table 2,2,100,1.9,0.1739583,7168,7744,1
ns-3-5g-lena,PDSCH,Table 2,2,100,2.25,0.00029999999999996696,7168,7744,1
ns-3-5g-lena,PDSCH,Table 2,2,100,2.775,0.0,7168,7744,1
ns-3-5g-lena,PDSCH,Table 2,2,200,1.2,1.0,14344,7744,2
ns-3-5g-lena,PDSCH,Table 2,2,200,1.55,0.99448316495484,14344,7744,2
ns-3-5g-lena,PDSCH,Table 2,2,200,1.725,0.82798534073775,14344,7744,2
ns-3-5g-lena,PDSCH,Table 2,2,200,1.9,0.31765510986111,14344,7744,2
ns-3-5g-lena,PDSCH,Table 2,2,200,2.25,0.0005999099999999258,14344,7744,2
ns-3-5g-lena,PDSCH,Table 2,2,200,2.775,0.0,14344,7744,2
ns-3-5g-lena,PDSCH,Table 2,3,10,2.5,1.0,1064,1120,1
ns-3-5g-lena,PDSCH,Table 2,3,10,2.9375,0.9836538,1064,1120,1
ns-3-5g-lena,PDSCH,Table 2,3,10,3.375,0.3882979,1064,1120,1
ns-3-5g-lena,PDSCH,Table 2,3,10,3.8125,0.0036000000000000476,1064,1120,1
ns-3-5g-lena,PDSCH,Table 2,3,10,4.25,0.0,1064,1120,1
ns-3-5g-lena,PDSCH,Table 2,3,100,2.1,1.0,10504,5632,2
ns-3-5g-lena,PDSCH,Table 2,3,100,3.0,0.998001194736,10504,5632,2
ns-3-5g-lena,PDSCH,Table 2,3,100,3.3,0.6613300074470398,10504,5632,2
ns-3-5g-lena,PDSCH,Table 2,3,100,3.6,0.03822751000000002,10504,5632,2
ns-3-5g-lena,PDSCH,Table 2,3,100,3.9,0.0,10504,5632,2
ns-3-5g-lena,PDSCH,Table 2,3,200,2.88,0.9999999991111104,21000,7040,3
ns-3-5g-lena,PDSCH,Table 2,3,200,3.2175,0.978584783053049,21000,7040,3
ns-3-5g-lena,PDSCH,Table 2,3,200,3.555,0.16410311200000016,21000,7040,3
ns-3-5g-lena,PDSCH,Table 2,3,200,3.8925,0.0,21000,7040,3
ns-3-5g-lena,PDSCH,Table 2,4,10,4.4,0.9546296,1416,1440,1
ns-3-5g-lena,PDSCH,Table 2,4,10,4.675,0.5407839,1416,1440,1
ns-3-5g-lena,PDSCH,Table 2,4,10,4.95,0.0756,1416,1440,1
ns-3-5g-lena,PDSCH,Table 2,4,10,5.225,0.0018000000000000238,1416,1440,1
ns-3-5g-lena,PDSCH,Table 2,4,10,5.5,0.0,1416,1440,1
ns-3-5g-lena,PDSCH,Table 2,4,100,4.2,1.0,14088,7744,2
ns-3-5g-lena,PDSCH,Table 2,4,100,4.6,0.950466601279,14088,7744,2
ns-3-5g-lena,PDSCH,Table 2,4,100,5.0,0.04175479000000004,14088,7744,2
ns-3-5g-lena,PDSCH,Table 2,4,100,5.4,0.0,14088,7744,2
ns-3-5g-lena,PDSCH,Table 2,4,200,4.2,1.0,28168,7744,4
ns-3-5g-lena,PDSCH,Table 2,4,200,4.6,0.9975464424111464,28168,7744,4
ns-3-5g-lena,PDSCH,Table 2,4,200,5.0,0.08176611751205598,28168,7744,4
ns-3-5g-lena,PDSCH,Table 2,4,200,5.4,0.0,28168,7744,4
ns-3-5g-lena,PDSCH,Table 2,5,10,6.1395,1.0,1800,1920,1
ns-3-5g-lena,PDSCH,Table 2,5,10,6.4796,0.9770992,1800,1920,1
ns-3-5g-lena,PDSCH,Table 2,5,10,6.8196,0.48745170000000004,1800,1920,1
ns-3-5g-lena,PDSCH,Table 2,5,10,7.1597,0.014100000000000001,1800,1920,1
ns-3-5g-lena,PDSCH,Table 2,5,10,7.4998,0.0,1800,1920,1
ns-3-5g-lena,PDSCH,Table 2,5,100,6.0081,1.0,17928,6336,3
